staff_id,hospital_id,first_name,last_name,role,salary_grade,employment_date,shift,source_file
5865,32,Cameron,Webb,Nurse,JG-F,2007-02-23,Night,staff.csv
5866,32,Brandon,Stephenson,Administrator,JG-G,2014-04-16,Day,staff.csv
5867,32,Lesley,Buckley,Driver,JG-F,2024-05-20,Day,staff.csv
5868,32,Rita,Edwards,Nutritionist,JG-E,2023-06-22,Day,staff.csv
5869,32,Janice,Ellis,Laboratory Technologist,JG-G,2020-06-01,Rotating,staff.csv
5870,32,Robert,Dixon,Medical Records Officer,JG-A,2007-06-30,Night,staff.csv
5871,32,Joanna,Pugh,Nurse,JG-F,2021-08-27,Night,staff.csv
5872,32,Josh,Kerr,Clinical Officer,JG-F,2012-02-19,Rotating,staff.csv
5873,32,Steven,Williams,Cleaner,JG-F,2010-05-08,Night,staff.csv
5874,32,Donna,Allen,Medical Records Officer,JG-D,2017-06-29,Night,staff.csv
5875,32,Dominic,Pearce,ICT Officer,JG-B,2020-09-06,Rotating,staff.csv
5876,32,Leonard,Day,Radiographer,JG-E,2011-06-02,Night,staff.csv
5877,32,Dominic,Price,Administrator,JG-E,2013-11-26,Day,staff.csv
5878,32,Kimberley,Harding,Cleaner,JG-G,2025-03-04,Rotating,staff.csv
5879,32,Stephanie,Smith,Receptionist,JG-G,2021-08-28,Night,staff.csv
5880,32,Danielle,Hammond,Nutritionist,JG-B,2025-04-13,Day,staff.csv
5881,32,Alice,Brooks,Nutritionist,JG-F,2022-07-06,Day,staff.csv
5882,32,Dean,Morris,Cleaner,JG-B,2013-07-12,Day,staff.csv
5883,32,Katherine,Charlton,Radiographer,JG-F,2023-05-02,Rotating,staff.csv
5884,32,Billy,Walker,Laboratory Technologist,JG-E,2018-10-02,Night,staff.csv
5885,32,Frederick,Palmer,Security Officer,JG-A,2013-03-11,Rotating,staff.csv
5886,32,Beth,Edwards,Cleaner,JG-E,2013-01-08,Night,staff.csv
5887,32,Andrea,Humphries,Pharmacist,JG-F,2011-02-22,Day,staff.csv
5888,32,Kieran,Wilkinson,Receptionist,JG-D,2017-08-05,Night,staff.csv
5889,32,Jacob,Ward,Cleaner,JG-E,2010-07-04,Night,staff.csv
5890,32,Bethan,Morris,Radiographer,JG-B,2009-11-04,Day,staff.csv
5891,32,Angela,Carter,Security Officer,JG-E,2009-05-05,Night,staff.csv
5892,32,Lindsey,Holmes,Nutritionist,JG-C,2009-11-19,Day,staff.csv
5893,32,Emily,Allen,Laboratory Technologist,JG-E,2017-04-01,Night,staff.csv
5894,32,Glenn,Brown,Medical Records Officer,JG-D,2024-10-03,Night,staff.csv
5895,32,Damien,Lane,Pharmacist,JG-G,2015-11-16,Rotating,staff.csv
5896,32,Katy,Jones,Administrator,JG-B,2022-11-12,Day,staff.csv
5897,32,Duncan,Thompson,Clinical Officer,JG-C,2009-01-06,Night,staff.csv
5898,32,Hazel,Smith,Radiographer,JG-B,2018-01-12,Rotating,staff.csv
5899,32,Robin,Burrows,Pharmacist,JG-D,2020-03-11,Rotating,staff.csv
5900,32,Ryan,Cox,Medical Records Officer,JG-E,2026-04-09,Night,staff.csv
5901,32,Martyn,James,ICT Officer,JG-C,2011-09-30,Rotating,staff.csv
5902,32,Teresa,Wilson,Nutritionist,JG-C,2026-06-05,Rotating,staff.csv
5903,32,Jill,Foster,ICT Officer,JG-C,2022-02-26,Rotating,staff.csv
5904,32,Jemma,Lyons,Clinical Officer,JG-F,2025-09-02,Rotating,staff.csv
5905,32,Allan,Scott,ICT Officer,JG-E,2011-08-06,Day,staff.csv
5906,32,Keith,Barnett,Security Officer,JG-F,2006-08-21,Day,staff.csv
5907,32,Neil,Leonard,ICT Officer,JG-D,2024-02-23,Day,staff.csv
5908,32,Alexander,Thompson,Clinical Officer,JG-F,2006-07-07,Night,staff.csv
5909,32,Natalie,Newton,Medical Records Officer,JG-D,2012-09-27,Night,staff.csv
5910,32,Denis,Roberts,Cleaner,JG-E,2017-07-28,Day,staff.csv
5911,32,Sandra,Hodgson,Medical Records Officer,JG-B,2024-05-29,Rotating,staff.csv
5912,32,Teresa,Lees,Radiographer,JG-A,2016-07-20,Night,staff.csv
5913,32,Philip,Rhodes,Radiographer,JG-B,2018-09-24,Night,staff.csv
5914,32,Damian,Gray,Receptionist,JG-E,2022-04-20,Day,staff.csv
5915,32,Gareth,Daniels,Pharmacist,JG-F,2012-05-23,Night,staff.csv
5916,32,Brian,Shepherd,Nutritionist,JG-A,2020-11-10,Day,staff.csv
5917,32,Roy,Knight,Pharmacist,JG-B,2011-11-04,Night,staff.csv
5918,32,Lesley,Knowles,Receptionist,JG-B,2009-11-25,Night,staff.csv
5919,32,Marion,Clarke,Pharmacist,JG-D,2012-09-30,Day,staff.csv
5920,32,Ricky,Clarke,Laboratory Technologist,JG-B,2025-03-23,Rotating,staff.csv
5921,32,Shirley,Jennings,ICT Officer,JG-G,2011-09-01,Rotating,staff.csv
5922,32,Eric,Williams,Administrator,JG-C,2026-01-08,Rotating,staff.csv
5923,32,Steven,Bates,Driver,JG-E,2007-06-15,Night,staff.csv
5924,32,Lynne,Warren,ICT Officer,JG-B,2007-06-21,Rotating,staff.csv
5925,32,Charlene,Wilkinson,Nurse,JG-C,2012-07-30,Day,staff.csv
5926,32,Gareth,Black,Medical Records Officer,JG-B,2022-05-02,Night,staff.csv
5927,32,Vincent,Bailey,Radiographer,JG-B,2013-04-06,Day,staff.csv
5928,32,Duncan,Johnson,Nutritionist,JG-G,2018-01-05,Night,staff.csv
5929,32,Melanie,Campbell,ICT Officer,JG-G,2026-04-09,Rotating,staff.csv
5930,32,Raymond,Newman,Administrator,JG-E,2008-12-05,Night,staff.csv
5931,32,Hayley,King,Laboratory Technologist,JG-C,2016-08-08,Day,staff.csv
5932,32,Kelly,Harris,Medical Records Officer,JG-D,2020-03-01,Day,staff.csv
5933,32,Megan,Cooke,Driver,JG-G,2020-03-17,Rotating,staff.csv
5934,32,Stewart,Richardson,Laboratory Technologist,JG-E,2013-03-31,Day,staff.csv
5935,32,Harriet,Harris,Radiographer,JG-C,2024-11-28,Rotating,staff.csv
5936,32,Lewis,Smith,Security Officer,JG-D,2024-04-30,Day,staff.csv
5937,32,Craig,Singh,Nurse,JG-D,2007-03-15,Day,staff.csv
5938,32,Hayley,Francis,Driver,JG-B,2010-01-24,Rotating,staff.csv
5939,32,Jacob,Hutchinson,Nutritionist,JG-F,2013-03-15,Rotating,staff.csv
5940,32,Luke,Fleming,Nutritionist,JG-F,2019-07-05,Rotating,staff.csv
5941,32,Phillip,Johnson,Clinical Officer,JG-A,2017-02-12,Night,staff.csv
5942,32,Jack,Campbell,Laboratory Technologist,JG-G,2019-12-22,Rotating,staff.csv
5943,32,Vincent,Wilkins,Nutritionist,JG-D,2022-12-22,Day,staff.csv
5944,32,Diane,Richardson,Clinical Officer,JG-A,2023-10-17,Night,staff.csv
5945,32,Holly,Jones,Clinical Officer,JG-F,2013-01-28,Day,staff.csv
5946,32,Raymond,Brown,Clinical Officer,JG-B,2017-04-08,Day,staff.csv
5947,32,Robin,Thomas,Driver,JG-B,2013-12-18,Day,staff.csv
5948,32,Gerard,Gill,Clinical Officer,JG-G,2007-02-13,Night,staff.csv
5949,32,Edward,Lloyd,Administrator,JG-F,2008-04-21,Rotating,staff.csv
5950,32,Bruce,Webster,Receptionist,JG-D,2017-05-13,Night,staff.csv
5951,32,Jeffrey,Lucas,Nurse,JG-A,2015-08-23,Rotating,staff.csv
5952,32,Stephanie,Chan,Receptionist,JG-C,2016-10-07,Night,staff.csv
5953,32,Lynne,Harris,ICT Officer,JG-D,2008-10-13,Night,staff.csv
5954,32,Edward,Wells,ICT Officer,JG-D,2020-09-08,Night,staff.csv
5955,32,Henry,Burns,Nurse,JG-A,2016-09-15,Day,staff.csv
5956,32,Ashley,Welch,ICT Officer,JG-D,2009-07-03,Night,staff.csv
5957,32,Mohamed,Barker,Receptionist,JG-F,2012-06-19,Day,staff.csv
5958,32,Mark,Weston,Pharmacist,JG-G,2014-10-07,Day,staff.csv
5959,32,Geraldine,Bell,Nurse,JG-D,2016-06-09,Night,staff.csv
5960,32,Dean,Rogers,Radiographer,JG-E,2012-10-30,Rotating,staff.csv
5961,32,Abbie,Ball,Clinical Officer,JG-C,2012-03-23,Rotating,staff.csv
5962,32,Jeffrey,Thompson,Medical Records Officer,JG-C,2024-11-22,Day,staff.csv
5963,32,Julian,Hayes,Radiographer,JG-E,2009-10-17,Night,staff.csv
5964,32,Jacqueline,Woods,Clinical Officer,JG-C,2011-03-30,Night,staff.csv
5965,32,Christopher,O'Sullivan,Cleaner,JG-F,2026-04-06,Night,staff.csv
5966,32,Angela,Hill,Nutritionist,JG-A,2024-01-09,Rotating,staff.csv
5967,32,Pauline,Howell,Cleaner,JG-B,2012-10-30,Rotating,staff.csv
5968,32,Sandra,Phillips,Laboratory Technologist,JG-F,2006-10-16,Night,staff.csv
5969,32,Frederick,Fisher,Clinical Officer,JG-A,2018-08-22,Day,staff.csv
5970,32,Shirley,Jones,Clinical Officer,JG-C,2012-05-15,Night,staff.csv
5971,32,Elaine,Matthews,Nutritionist,JG-A,2019-01-06,Night,staff.csv
5972,32,Mohammed,Cox,Security Officer,JG-G,2012-03-15,Rotating,staff.csv
5973,32,William,Palmer,Pharmacist,JG-A,2010-12-31,Day,staff.csv
5974,32,Eleanor,Bailey,Laboratory Technologist,JG-D,2008-05-23,Day,staff.csv
5975,32,Stuart,Page,Laboratory Technologist,JG-G,2012-02-13,Night,staff.csv
5976,32,Rhys,Shah,Clinical Officer,JG-D,2009-10-28,Day,staff.csv
5977,32,Gail,Woodward,Cleaner,JG-E,2020-01-02,Rotating,staff.csv
5978,32,Roy,Robinson,Security Officer,JG-D,2021-09-01,Day,staff.csv
5979,32,Gerald,Thompson,Receptionist,JG-A,2024-09-06,Night,staff.csv
5980,32,Ross,Hill,Radiographer,JG-C,2022-11-22,Rotating,staff.csv
5981,32,Tracy,Wells,Driver,JG-C,2014-05-15,Night,staff.csv
5982,32,Lee,Daly,ICT Officer,JG-E,2019-08-03,Rotating,staff.csv
5983,32,Owen,Howard,Security Officer,JG-C,2008-12-23,Day,staff.csv
5984,32,Teresa,Davey,Nutritionist,JG-E,2017-09-01,Rotating,staff.csv
5985,32,Russell,North,Clinical Officer,JG-G,2013-06-05,Night,staff.csv
5986,32,Douglas,Faulkner,Security Officer,JG-B,2013-11-22,Day,staff.csv
5987,32,Steven,Nash,Medical Records Officer,JG-E,2023-02-22,Night,staff.csv
5988,32,Cheryl,Chandler,Medical Records Officer,JG-G,2020-06-01,Day,staff.csv
5989,32,Gerald,Foster,Security Officer,JG-B,2006-10-30,Rotating,staff.csv
5990,32,Gerald,Howe,Cleaner,JG-A,2016-09-16,Rotating,staff.csv
5991,32,Stephanie,Jones,Driver,JG-C,2009-09-06,Day,staff.csv
5992,32,Claire,Bray,Clinical Officer,JG-F,2019-10-26,Rotating,staff.csv
5993,32,Gavin,Perry,Driver,JG-E,2010-04-06,Night,staff.csv
5994,32,Adrian,Hill,Cleaner,JG-E,2017-04-23,Rotating,staff.csv
5995,32,Angela,Bates,Nurse,JG-D,2022-02-28,Day,staff.csv
5996,32,Victoria,Heath,Medical Records Officer,JG-G,2023-09-16,Rotating,staff.csv
5997,32,Daniel,Harris,Pharmacist,JG-F,2019-06-18,Night,staff.csv
5998,32,Gerald,Taylor,Clinical Officer,JG-E,2009-06-10,Night,staff.csv
5999,32,Lewis,Taylor,Administrator,JG-A,2014-12-09,Night,staff.csv
6000,32,Albert,Lawrence,ICT Officer,JG-D,2012-01-02,Night,staff.csv
6001,32,David,Edwards,Laboratory Technologist,JG-F,2012-12-04,Rotating,staff.csv
6002,32,Garry,Harris,Driver,JG-F,2025-02-22,Rotating,staff.csv
6003,32,Charlene,Thomas,Medical Records Officer,JG-G,2006-09-06,Rotating,staff.csv
6004,32,Shaun,Cunningham,ICT Officer,JG-A,2017-03-07,Night,staff.csv
6005,32,Tracey,Knight,Radiographer,JG-E,2026-06-25,Day,staff.csv
6006,32,Gary,Harris,Cleaner,JG-F,2019-04-24,Day,staff.csv
6007,32,Kirsty,Rose,Nutritionist,JG-F,2024-05-21,Rotating,staff.csv
6008,32,Reece,White,Pharmacist,JG-A,2010-10-26,Night,staff.csv
6009,32,Georgia,Sanderson,Clinical Officer,JG-C,2013-03-23,Day,staff.csv
6010,32,Albert,Rogers,ICT Officer,JG-G,2015-06-29,Day,staff.csv
6011,32,Chloe,Pope,ICT Officer,JG-A,2007-01-31,Rotating,staff.csv
6012,32,Abdul,Harrison,Nutritionist,JG-A,2016-03-09,Night,staff.csv
6013,32,June,Knowles,ICT Officer,JG-E,2010-02-20,Night,staff.csv
6014,32,Louis,Smith,Medical Records Officer,JG-G,2012-08-31,Night,staff.csv
6015,32,Eileen,King,Cleaner,JG-E,2008-10-06,Night,staff.csv
6016,32,Allan,Baker,Security Officer,JG-E,2014-01-11,Rotating,staff.csv
6017,32,Hazel,Whitehead,Nutritionist,JG-E,2023-09-04,Day,staff.csv
6018,32,Matthew,Russell,ICT Officer,JG-A,2024-03-12,Night,staff.csv
6019,32,Joe,Taylor,Receptionist,JG-C,2018-01-10,Night,staff.csv
6020,32,Ross,Farrell,Clinical Officer,JG-D,2013-05-03,Day,staff.csv
6021,32,Geoffrey,Jones,Security Officer,JG-C,2024-11-11,Rotating,staff.csv
6022,32,Abbie,Richardson,Driver,JG-F,2022-03-26,Day,staff.csv
6023,32,Benjamin,White,Security Officer,JG-C,2007-06-10,Night,staff.csv
6024,32,Damien,Taylor,Medical Records Officer,JG-F,2012-10-07,Rotating,staff.csv
6025,32,Clive,Reid,Driver,JG-F,2022-03-05,Night,staff.csv
6026,32,Mohammed,Woodward,Driver,JG-A,2018-11-10,Rotating,staff.csv
6027,32,Leigh,Moss,Security Officer,JG-C,2023-01-27,Day,staff.csv
6028,32,Vanessa,Jones,Nutritionist,JG-D,2020-05-16,Night,staff.csv
6029,32,Adam,Gough,Nutritionist,JG-D,2019-06-09,Rotating,staff.csv
6030,32,Naomi,Curtis,Administrator,JG-B,2020-03-03,Night,staff.csv
6031,32,Heather,Anderson,Administrator,JG-F,2009-03-25,Day,staff.csv
6032,32,Annette,Jones,Radiographer,JG-A,2024-07-22,Day,staff.csv
6033,32,Wayne,Norris,Nurse,JG-F,2009-07-07,Night,staff.csv
6034,32,Duncan,Richards,Radiographer,JG-E,2010-09-13,Night,staff.csv
6035,32,Stuart,Ashton,Administrator,JG-B,2013-12-21,Day,staff.csv
6036,32,Vincent,Davis,ICT Officer,JG-D,2015-03-06,Day,staff.csv
6037,32,Frederick,Pearce,Nutritionist,JG-D,2016-08-09,Rotating,staff.csv
6038,32,Frederick,Duncan,Nutritionist,JG-D,2009-03-14,Day,staff.csv
6039,32,Raymond,Smith,Pharmacist,JG-G,2019-10-15,Day,staff.csv
6040,32,Kathleen,Turner,Security Officer,JG-D,2015-05-08,Rotating,staff.csv
6041,32,Dawn,Davies,Cleaner,JG-C,2011-10-23,Day,staff.csv
6042,32,Louis,Brown,Laboratory Technologist,JG-D,2014-09-25,Night,staff.csv
6043,32,Joan,Tyler,Clinical Officer,JG-A,2008-09-18,Rotating,staff.csv
6044,32,Charlotte,Alexander,Laboratory Technologist,JG-A,2009-05-12,Day,staff.csv
6045,32,Donald,Humphries,Laboratory Technologist,JG-D,2011-07-30,Rotating,staff.csv
6046,32,Marilyn,Roberts,Radiographer,JG-E,2023-09-26,Night,staff.csv
6047,32,Leah,Johnson,Pharmacist,JG-C,2017-06-21,Day,staff.csv
6048,32,Scott,Brady,Laboratory Technologist,JG-C,2014-12-01,Night,staff.csv
6049,32,Dennis,Williams,Administrator,JG-C,2021-12-20,Night,staff.csv
6050,32,Stephen,Duncan,ICT Officer,JG-D,2012-04-14,Day,staff.csv
6051,32,Adam,Wilson,Nurse,JG-B,2006-10-30,Rotating,staff.csv
6052,32,Ashleigh,Barker,Security Officer,JG-C,2024-06-05,Rotating,staff.csv
6053,32,Dorothy,Wright,Receptionist,JG-F,2010-12-25,Night,staff.csv
6054,32,Amanda,Jennings,Radiographer,JG-F,2018-05-06,Day,staff.csv
6055,32,Chloe,Bailey,Receptionist,JG-E,2024-09-30,Day,staff.csv
6056,32,Samuel,Ali,Pharmacist,JG-D,2021-12-17,Rotating,staff.csv
6057,32,Jemma,Hargreaves,Security Officer,JG-F,2026-02-27,Night,staff.csv
6058,32,Yvonne,Stevenson,Laboratory Technologist,JG-E,2025-06-30,Rotating,staff.csv
6059,32,Irene,Bennett,Administrator,JG-E,2006-12-23,Day,staff.csv
6060,32,Dale,Cook,Medical Records Officer,JG-B,2010-01-08,Day,staff.csv
6061,32,Simon,Taylor,Administrator,JG-E,2007-12-29,Day,staff.csv
6062,32,Stephanie,Hill,Nurse,JG-G,2021-12-06,Day,staff.csv
6063,32,Marion,Evans,Medical Records Officer,JG-A,2026-02-13,Night,staff.csv
6064,32,Donald,Jordan,Nutritionist,JG-D,2025-10-14,Rotating,staff.csv
6065,32,Mark,Hamilton,Cleaner,JG-F,2011-04-22,Night,staff.csv
6066,32,Janice,Singh,Driver,JG-F,2022-12-04,Night,staff.csv
6067,32,Liam,McDonald,Driver,JG-E,2020-06-20,Rotating,staff.csv
6068,32,Max,White,Laboratory Technologist,JG-F,2024-06-27,Day,staff.csv
6069,32,Ian,Powell,Nutritionist,JG-F,2009-03-11,Night,staff.csv
6070,32,Martyn,Griffin,Laboratory Technologist,JG-E,2014-07-21,Night,staff.csv
6071,32,Patrick,Brown,Clinical Officer,JG-C,2023-09-20,Night,staff.csv
6072,32,Sian,Birch,ICT Officer,JG-G,2020-04-08,Rotating,staff.csv
6073,32,Brandon,Steele,Nutritionist,JG-E,2011-12-04,Night,staff.csv
6074,32,Lindsey,Page,Driver,JG-C,2007-03-16,Night,staff.csv
6075,32,Sean,Richardson,Nurse,JG-B,2014-03-17,Day,staff.csv
6076,32,Judith,Young,ICT Officer,JG-E,2011-09-26,Day,staff.csv
6077,32,Jack,Jackson,Pharmacist,JG-A,2012-07-01,Night,staff.csv
6078,32,Danielle,Collins,Receptionist,JG-B,2016-07-01,Rotating,staff.csv
6079,32,Bernard,Hunt,Administrator,JG-D,2025-10-30,Day,staff.csv
6080,32,Dawn,Smith,Administrator,JG-A,2017-04-06,Rotating,staff.csv
6081,32,Emily,Jones,Laboratory Technologist,JG-G,2021-04-12,Night,staff.csv
6082,32,Mohammad,O'Brien,Nutritionist,JG-A,2017-11-27,Day,staff.csv
6083,32,Patrick,Williams,Medical Records Officer,JG-C,2017-08-30,Day,staff.csv
6084,32,Anthony,Hall,Pharmacist,JG-G,2015-09-04,Rotating,staff.csv
6085,32,Jonathan,Barnes,Security Officer,JG-B,2015-03-29,Night,staff.csv
6086,32,Ross,Bailey,ICT Officer,JG-F,2007-04-15,Night,staff.csv
6087,32,Suzanne,Fowler,Radiographer,JG-B,2022-06-27,Day,staff.csv
6088,32,Jill,Walker,Clinical Officer,JG-F,2013-04-17,Day,staff.csv
6089,32,Tracey,Wilkinson,Cleaner,JG-D,2009-05-12,Night,staff.csv
6090,32,Jenna,Jones,Security Officer,JG-A,2023-05-03,Day,staff.csv
6091,32,Brandon,Jenkins,Nurse,JG-C,2012-07-07,Night,staff.csv
6092,32,Joshua,Cooper,Pharmacist,JG-C,2021-06-18,Night,staff.csv
6093,32,Shaun,Jones,Clinical Officer,JG-E,2021-02-27,Day,staff.csv
6094,32,Ashleigh,Kent,Pharmacist,JG-B,2024-04-12,Rotating,staff.csv
6095,32,Jessica,Moore,Pharmacist,JG-B,2012-01-03,Night,staff.csv
6096,32,Antony,Parry,Driver,JG-G,2008-02-15,Night,staff.csv
6097,32,Keith,Taylor,Laboratory Technologist,JG-E,2012-01-16,Night,staff.csv
6098,32,Lisa,Collins,Receptionist,JG-F,2007-02-25,Night,staff.csv
6099,32,Vincent,Cartwright,Laboratory Technologist,JG-C,2013-07-22,Rotating,staff.csv
6100,32,Anna,Barnes,Driver,JG-B,2021-07-15,Day,staff.csv
6101,32,Suzanne,Taylor,Medical Records Officer,JG-F,2012-03-16,Rotating,staff.csv
6102,32,Martyn,Hughes,Receptionist,JG-D,2008-08-30,Night,staff.csv
6103,32,Jonathan,Morgan,Laboratory Technologist,JG-D,2006-07-27,Rotating,staff.csv
6104,32,Alexandra,Lewis,Pharmacist,JG-B,2022-03-30,Night,staff.csv
6105,32,Kieran,Gough,Radiographer,JG-E,2020-10-08,Day,staff.csv
6106,32,Liam,Smith,Nurse,JG-B,2014-03-04,Rotating,staff.csv
6107,32,Adam,Noble,ICT Officer,JG-E,2014-07-19,Night,staff.csv
6108,32,Jonathan,Richards,Laboratory Technologist,JG-D,2011-07-23,Day,staff.csv
6109,32,Leah,Day,Clinical Officer,JG-C,2021-11-17,Night,staff.csv
6110,32,Jade,Khan,Administrator,JG-A,2013-04-01,Day,staff.csv
6111,32,Tracey,Williams,ICT Officer,JG-E,2010-06-21,Day,staff.csv
6112,32,Nicola,Byrne,Security Officer,JG-C,2025-04-04,Day,staff.csv
6113,32,Nigel,Vaughan,Medical Records Officer,JG-G,2019-03-22,Day,staff.csv
6114,32,Harry,Iqbal,Nurse,JG-B,2008-03-09,Night,staff.csv
6115,32,Anna,Dunn,ICT Officer,JG-E,2009-07-31,Day,staff.csv
6116,32,Jacqueline,Morgan,Receptionist,JG-G,2026-06-19,Night,staff.csv
6117,32,Amelia,Henderson,Receptionist,JG-F,2016-01-13,Night,staff.csv
6118,32,Denise,Harrison,Cleaner,JG-E,2020-09-26,Night,staff.csv
6119,32,Toby,Atkins,Clinical Officer,JG-A,2019-05-21,Night,staff.csv
6120,32,Marcus,Craig,Nurse,JG-D,2009-08-20,Night,staff.csv
6121,32,Clive,Manning,Laboratory Technologist,JG-E,2024-09-23,Rotating,staff.csv
6122,32,Bryan,Woodward,Nurse,JG-F,2009-12-25,Night,staff.csv
6123,32,Gerard,Moran,Receptionist,JG-G,2012-02-03,Rotating,staff.csv
6124,32,Fiona,Todd,Nurse,JG-C,2015-09-15,Rotating,staff.csv
6125,32,Jake,Green,ICT Officer,JG-D,2008-06-30,Day,staff.csv
6126,32,Keith,Dixon,Administrator,JG-E,2015-02-11,Night,staff.csv
6127,32,Susan,Patel,Laboratory Technologist,JG-E,2017-02-06,Rotating,staff.csv
6128,32,Eileen,Pope,Security Officer,JG-G,2019-04-23,Day,staff.csv
6129,32,Diane,Peters,Clinical Officer,JG-E,2008-06-15,Day,staff.csv
6130,32,Olivia,Finch,Cleaner,JG-G,2026-02-16,Night,staff.csv
6131,32,Russell,Hanson,Laboratory Technologist,JG-E,2009-09-12,Night,staff.csv
6132,32,Trevor,Adams,Medical Records Officer,JG-G,2022-03-31,Night,staff.csv
6133,32,Gemma,Hall,Pharmacist,JG-B,2010-01-10,Day,staff.csv
6134,32,Rachel,Ward,Radiographer,JG-E,2019-03-06,Night,staff.csv
6135,32,Michael,Rose,Driver,JG-E,2011-05-13,Rotating,staff.csv
6136,32,Stuart,Lewis,Security Officer,JG-B,2015-11-01,Night,staff.csv
6137,32,Rosie,Atkinson,Pharmacist,JG-B,2024-12-26,Night,staff.csv
6138,32,Leonard,Lloyd,Pharmacist,JG-D,2019-12-23,Rotating,staff.csv
6139,32,Sally,Ball,Administrator,JG-D,2016-09-29,Rotating,staff.csv
6140,32,Keith,Williams,Nurse,JG-F,2009-03-01,Night,staff.csv
6141,32,Karen,Johnson,Driver,JG-G,2019-05-07,Night,staff.csv
6142,32,Gregory,Carter,Security Officer,JG-G,2011-03-02,Night,staff.csv
6143,32,Claire,Cox,Receptionist,JG-C,2015-06-29,Day,staff.csv
6144,32,Rachel,Bryant,Pharmacist,JG-A,2022-02-13,Rotating,staff.csv
6145,32,John,Nolan,ICT Officer,JG-F,2025-02-22,Night,staff.csv
6146,32,Sophie,Palmer,Driver,JG-G,2017-05-27,Day,staff.csv
6147,32,Samuel,Taylor,Medical Records Officer,JG-A,2020-04-23,Day,staff.csv
6148,32,Natalie,Brown,Clinical Officer,JG-D,2006-07-20,Rotating,staff.csv
6149,32,Judith,Dickinson,Administrator,JG-G,2021-02-10,Night,staff.csv
6150,32,Samuel,Watson,ICT Officer,JG-G,2020-02-01,Day,staff.csv
6151,32,Alexandra,Warren,Medical Records Officer,JG-D,2010-07-05,Rotating,staff.csv
6152,32,Jennifer,Coleman,Laboratory Technologist,JG-C,2022-01-21,Night,staff.csv
6153,32,Ben,Thomson,Clinical Officer,JG-G,2021-10-06,Night,staff.csv
6154,32,Melissa,Holmes,Receptionist,JG-C,2015-11-07,Rotating,staff.csv
6155,32,Joel,Walsh,Pharmacist,JG-G,2015-09-27,Day,staff.csv
6156,32,Megan,Edwards,Medical Records Officer,JG-D,2009-03-04,Rotating,staff.csv
6157,32,Kelly,Morris,Cleaner,JG-D,2021-09-28,Rotating,staff.csv
6158,32,Sarah,Taylor,Security Officer,JG-G,2026-05-05,Rotating,staff.csv
6159,32,Mark,Marshall,Clinical Officer,JG-E,2018-09-06,Night,staff.csv
6160,32,Tracy,Holloway,Laboratory Technologist,JG-B,2013-07-02,Day,staff.csv
6161,32,Norman,Baxter,Laboratory Technologist,JG-D,2011-08-31,Rotating,staff.csv
6162,32,Norman,Cook,Medical Records Officer,JG-F,2017-08-17,Rotating,staff.csv
6163,32,Joseph,Fletcher,Administrator,JG-B,2021-02-20,Day,staff.csv
6164,32,Suzanne,Jarvis,Pharmacist,JG-B,2014-09-04,Night,staff.csv
6165,32,Kathleen,Clarke,Laboratory Technologist,JG-F,2018-03-30,Day,staff.csv
6166,32,Claire,Bennett,Nutritionist,JG-D,2010-07-07,Day,staff.csv
6167,32,Tina,Phillips,Medical Records Officer,JG-E,2019-09-04,Rotating,staff.csv
6168,32,Malcolm,Watson,Pharmacist,JG-C,2025-10-23,Day,staff.csv
6169,32,Darren,Law,Laboratory Technologist,JG-C,2022-08-17,Night,staff.csv
6170,32,Jack,Taylor,Nutritionist,JG-F,2017-11-07,Night,staff.csv
6171,32,Mary,Owen,Cleaner,JG-F,2006-11-12,Night,staff.csv
6172,32,Amelia,Lawrence,Receptionist,JG-B,2020-10-05,Day,staff.csv
6173,32,Katy,Ross,ICT Officer,JG-E,2014-03-28,Rotating,staff.csv
6174,32,Iain,Thomas,Driver,JG-E,2009-12-25,Rotating,staff.csv
6175,32,Elaine,Clarke,Clinical Officer,JG-G,2012-04-14,Day,staff.csv
6176,32,Howard,Carey,Radiographer,JG-C,2008-01-27,Night,staff.csv
6177,32,Hilary,Wright,Medical Records Officer,JG-B,2017-04-15,Night,staff.csv
6178,32,Christopher,Barnes,Receptionist,JG-D,2026-03-23,Rotating,staff.csv
6179,32,Elliot,Scott,Medical Records Officer,JG-D,2022-05-07,Rotating,staff.csv
6180,32,Jacob,Stanley,Medical Records Officer,JG-G,2013-09-04,Rotating,staff.csv
6181,32,Sylvia,Williams,Cleaner,JG-C,2007-07-26,Night,staff.csv
6182,32,Georgia,Palmer,Nurse,JG-E,2006-07-03,Day,staff.csv
6183,32,Mohammad,Atkinson,ICT Officer,JG-A,2017-03-27,Day,staff.csv
6184,32,Alison,Mills,Laboratory Technologist,JG-C,2012-08-31,Day,staff.csv
6185,32,Michael,Griffiths,Security Officer,JG-B,2013-04-01,Rotating,staff.csv
6186,32,Wayne,Simpson,Administrator,JG-A,2019-07-25,Night,staff.csv
6187,32,Ben,Gill,Receptionist,JG-F,2024-07-21,Rotating,staff.csv
6188,32,Philip,Knowles,Receptionist,JG-G,2022-10-19,Day,staff.csv
6189,32,Marc,Stevens,Laboratory Technologist,JG-B,2008-05-28,Rotating,staff.csv
6190,32,Gregory,Morgan,Security Officer,JG-A,2009-03-03,Night,staff.csv
